1	227.0278	100	1
2	108.904757	48.161	2
3	106.905092	51.839	2
4	26.981539	100	3
5	243	100	4
6	39.962384	99.6	5
7	37.962732	0.063	5
8	35.967545	0.337	5
9	74.921594	100	6
10	210	100	7
11	196.966543	100	8
12	11.009305	80.1	9
13	10.012937	19.9	9
14	137.905232	71.7	10
15	136.905812	11.23	10
16	135.904553	7.85	10
17	134.905665	6.593	10
18	133.904486	2.42	10
19	131.905042	0.101	10
20	129.906282	0.106	10
21	9.012182	100	11
22	208.980374	100	12
23	247	100	13
24	78.918336	50.69	14
25	80.916289	49.31	14
26	13.003355	1.1	15
27	12	98.9	15
28	45.953689	0.004	16
29	43.95548	2.086	16
30	42.958766	0.135	16
31	41.958618	0.647	16
32	39.962591	96.941	16
33	47.952533	0.187	16
34	110.904182	12.8	17
35	109.903005	12.49	17
36	107.90418	0.89	17
37	115.904754	7.49	17
38	113.903357	28.73	17
39	112.9044	12.22	17
40	111.902758	24.13	17
41	141.909241	11.13	18
42	139.905433	88.43	18
43	137.905985	0.25	18
44	135.90714	0.19	18
45	251	100	19
46	36.965903	24.23	20
47	34.968852	75.77	20
48	247	100	21
49	58.933198	100	22
50	53.938882	2.365	23
51	52.940651	9.5	23
52	51.940509	83.79	23
53	49.946046	4.345	23
54	132.905429	100	24
55	62.939598	69.17	25
56	64.927793	30.83	25
57	157.924403	0.1	26
58	155.925277	0.06	26
59	163.929171	28.2	26
60	162.928728	24.9	26
61	161.926795	25.5	26
62	160.92693	18.9	26
63	159.925193	2.34	26
64	169.935461	14.9	27
65	167.932368	26.8	27
66	166.932046	22.95	27
67	165.93029	33.6	27
68	163.929198	1.61	27
69	161.928775	0.14	27
70	252	100	28
71	152.921225	52.2	29
72	150.919847	47.8	29
73	18.998403	100	30
74	57.933277	0.28	31
75	56.935396	2.1	31
76	55.934939	91.72	31
77	53.939612	5.9	31
78	257	100	32
79	223	100	33
80	70.9247	39.892	34
81	68.92558	60.108	34
82	157.924099	24.84	35
83	156.923956	15.65	35
84	155.922118	20.47	35
85	154.922618	14.8	35
86	153.920861	2.18	35
87	151.919786	0.2	35
